"","code","name","name_ascii","id"
"2970","SE.23","Västerbotten","Vaesterbotten",2664415
"2971","SE.22","Värmland","Vaermland",2664870
"2972","SE.21","Uppsala","Uppsala",2666218
"2973","SE.26","Stockholm","Stockholm",2673722
"2974","SE.18","Södermanland","Soedermanland",2676207
"2975","SE.16","Östergötland","OEstergoetland",2685867
"2976","SE.15","Örebro","OErebro",2686655
"2977","SE.12","Kronoberg","Kronoberg",2699050
"2978","SE.10","Dalarna","Dalarna",2699767
"2979","SE.09","Kalmar","Kalmar",2702259
"2980","SE.08","Jönköping","Joenkoeping",2702976
"2981","SE.07","Jämtland","Jaemtland",2703330
"2982","SE.06","Halland","Halland",2708794
"2983","SE.05","Gotland","Gotland",2711508
"2984","SE.03","Gävleborg","Gaevleborg",2712411
"2985","SE.02","Blekinge","Blekinge",2721357
"2986","SE.27","Skåne","Skane",3337385
"2987","SE.28","Västra Götaland","Vaestra Goetaland",3337386
"2988","SH.01","Ascension","Ascension",2411430
"2989","SH.03","Tristan da Cunha","Tristan da Cunha",3370684
"2990","SH.02","Saint Helena","Saint Helena",6930057
"2991","SI.N5","Žalec","Zalec",3186843
"2992","SI.E7","Zagorje ob Savi","Zagorje ob Savi",3186905
"2993","SI.E5","Vrhnika","Vrhnika",3187213
"2994","SI.D5","Tržic","Trzic",3188687
"2995","SI.D4","Trebnje","Trebnje",3188885
"2996","SI.D3","Trbovlje","Trbovlje",3188914
"2997","SI.D2","Tolmin","Tolmin",3189037
"2998","SI.D7","Velenje","Velenje",3189074
"2999","SI.C5","Šmarje pri Jelšah","Smarje pri Jelsah",3190509
"3000","SI.C4","Slovenska Konjice","Slovenska Konjice",3190529
"3001","SI.L8","Slovenska Bistrica","Slovenska Bistrica",3190533
"3002","SI.C2","Slovenj Gradec","Slovenj Gradec",3190535
"3003","SI.B9","Škofja Loka","Skofja Loka",3190716
"3004","SI.B7","Sežana","Sezana",3190944
"3005","SI.B6","Sevnica","Sevnica",3190949
"3006","SI.L7","Sentjur","Sentjur",3191028
"3007","SI.L1","Ribnica","Ribnica",3191679
"3008","SI.A3","Radovljica","Radovljica",3192062
"3009","SI.A2","Radlje ob Dravi","Radlje ob Dravi",3192120
"3010","SI.K7","Ptuj","Ptuj",3192240
"3011","SI.94","Postojna","Postojna",3192672
"3012","SI.J9","Piran-Pirano","Piran-Pirano",3193340
"3013","SI.87","Ormož","Ormoz",3193964
"3014","SI.J7","Novo Mesto","Novo Mesto",3194350
"3015","SI.84","Nova Gorica","Nova Gorica",3194451
"3016","SI.80","Murska Sobota","Murska Sobota",3194647
"3017","SI.79","Mozirje","Mozirje",3194791
"3018","SI.73","Metlika","Metlika",3195213
"3019","SI.J2","Maribor","Maribor",3195505
"3020","SI.64","Logatec","Logatec",3196288
"3021","SI.I6","Ljutomer","Ljutomer",3196306
"3022","SI.I5","Litija","Litija",3196424
"3023","SI.I3","Lenart","Lenart",3196684
"3024","SI.57","Laško","Lasko",3196759
"3025","SI.54","Krško","Krsko",3197146
"3026","SI.52","Kranj","Kranj",3197377
"3027","SI.50","Koper-Capodistria","Koper-Capodistria",3197752
"3028","SI.H7","Kocevje","Kocevje",3197942
"3029","SI.H6","Kamnik","Kamnik",3198364
"3030","SI.H4","Jesenice","Jesenice",3198646
"3031","SI.40","Izola-Isola","Izola-Isola",3199016
"3032","SI.38","Ilirska Bistrica","Ilirska Bistrica",3199130
"3033","SI.36","Idrija","Idrija",3199169
"3034","SI.34","Hrastnik","Hrastnik",3199296
"3035","SI.32","Grosuplje","Grosuplje",3199522
"3036","SI.29","Gornja Radgona","Gornja Radgona",3200196
"3037","SI.25","Dravograd","Dravograd",3201252
"3038","SI.G7","Domžale","Domzale",3201729
"3039","SI.17","Crnomelj","Crnomelj",3202332
"3040","SI.13","Cerknica","Cerknica",3202707
"3041","SI.11","Celje","Celje",3202780
"3042","SI.08","Brežice","Brezice",3203411
"3043","SI.01","Ajdovšcina","Ajdovscina",3204853
"3044","SI.35","Hrpelje-Kozina","Hrpelje-Kozina",3239050
"3045","SI.19","Divaca","Divaca",3239051
"3046","SI.91","Pivka","Pivka",3239054
"3047","SI.I7","Loška Dolina","Loska Dolina",3239056
"3048","SI.66","Loški Potok","Loski Potok",3239059
"3049","SI.88","Osilnica","Osilnica",3239061
"3050","SI.D8","Velike Lašce","Velike Lasce",3239062
"3051","SI.C1","Škofljica","Skofljica",3239066
"3052","SI.37","Ig","Ig",3239069
"3053","SI.09","Brezovica","Brezovica",3239071
"3054","SI.05","Borovnica","Borovnica",3239073
"3055","SI.E1","Vipava","Vipava",3239075
"3056","SI.49","Komen","Komen",3239078
"3057","SI.J5","Miren-Kostanjevica","Miren-Kostanjevica",3239080
"3058","SI.07","Brda","Brda",3239083
"3059","SI.44","Kanal","Kanal",3239086
"3060","SI.F2","Žiri","Ziri",3239087
"3061","SI.14","Cerkno","Cerkno",3239091
"3062","SI.F1","Železniki","Zelezniki",3239093
"3063","SI.27","Gorenja Vas-Poljane","Gorenja Vas-Poljane",3239095
"3064","SI.G4","Dobrova-Horjul-Polhov Gradec","Dobrova-Horjul-Polhov Gradec",3239096
"3065","SI.46","Kobarid","Kobarid",3239098
"3066","SI.06","Bovec","Bovec",3239100
"3067","SI.04","Bohinj","Bohinj",3239101
"3068","SI.03","Bled","Bled",3239103
"3069","SI.82","Naklo","Naklo",3239104
"3070","SI.53","Kranjska Gora","Kranjska Gora",3239105
"3071","SI.K5","Preddvor","Preddvor",3239107
"3072","SI.12","Cerklje na Gorenjskem","Cerklje na Gorenjskem",3239110
"3073","SI.B2","Šencur","Sencur",3239111
"3074","SI.E3","Vodice","Vodice",3239112
"3075","SI.71","Medvode","Medvode",3239113
"3076","SI.72","Mengeš","Menges",3239114
"3077","SI.22","Dol pri Ljubljani","Dol pri Ljubljani",3239115
"3078","SI.77","Moravce","Moravce",3239132
"3079","SI.30","Gornji Grad","Gornji Grad",3239133
"3080","SI.I9","Luce","Luce",3239134
"3081","SI.K8","Ravne na Koroškem","Ravne na Koroskem",3239175
"3082","SI.74","Mežica","Mezica",3239177
"3083","SI.81","Muta","Muta",3239179
"3084","SI.E6","Vuzenica","Vuzenica",3239180
"3085","SI.16","Crna na Koroškem","Crna na Koroskem",3239181
"3086","SI.62","Ljubno","Ljubno",3239184
"3087","SI.C7","Šoštanj","Sostanj",3239185
"3088","SI.C6","Šmartno ob Paki","Smartno ob Paki",3239187
"3089","SI.68","Lukovica","Lukovica",3239188
"3090","SI.99","Radece","Radece",3239189
"3091","SI.39","Ivancna Gorica","Ivancna Gorica",3239191
"3092","SI.20","Dobrepolje","Dobrepolje",3239193
"3093","SI.B1","Semic","Semic",3239195
"3094","SI.B4","Šentjernej","Sentjernej",3239197
"3095","SI.B8","Škocjan","Skocjan",3239199
"3096","SI.C9","Štore","Store",3239200
"3097","SI.N3","Vojnik","Vojnik",3239202
"3098","SI.E2","Vitanje","Vitanje",3239204
"3099","SI.F3","Zrece","Zrece",3239205
"3100","SI.76","Mislinja","Mislinja",3239207
"3101","SI.L3","Ruše","Ruse",3239211
"3102","SI.55","Kungota","Kungota",3239213
"3103","SI.B3","Šentilj","Sentilj",3239214
"3104","SI.89","Pesnica","Pesnica",3239215
"3105","SI.26","Duplek","Duplek",3239216
"3106","SI.98","Race-Fram","Race-Fram",3239224
"3107","SI.C8","Starše","Starse",3239226
"3108","SI.45","Kidricevo","Kidricevo",3239227
"3109","SI.J1","Majšperk","Majsperk",3239229
"3110","SI.N2","Videm","Videm",3239231
"3111","SI.A7","Rogaška Slatina","Rogaska Slatina",3239234
"3112","SI.A8","Rogatec","Rogatec",3239237
"3113","SI.92","Podcetrtek","Podcetrtek",3239241
"3114","SI.51","Kozje","Kozje",3239243
"3115","SI.28","Gorišnica","Gorisnica",3239245
"3116","SI.E9","Zavrc","Zavrc",3239247
"3117","SI.24","Dornava","Dornava",3239248
"3118","SI.42","Juršinci","Jursinci",3239251
"3119","SI.D1","Sveti Jurij","Sveti Jurij",3239259
"3120","SI.A1","Radenci","Radenci",3239262
"3121","SI.97","Puconci","Puconci",3239268
"3122","SI.A6","Rogašovci","Rogasovci",3239270
"3123","SI.I2","Kuzma","Kuzma",3239272
"3124","SI.31","Gornji Petrovci","Gornji Petrovci",3239275
"3125","SI.78","Moravske Toplice","Moravske Toplice",3239279
"3126","SI.47","Kobilje","Kobilje",3239280
"3127","SI.02","Beltinci","Beltinci",3239282
"3128","SI.D6","Turnišce","Turnisce",3239283
"3129","SI.86","Odranci","Odranci",3239285
"3130","SI.15","Crenšovci","Crensovci",3239286
"3131","SI.83","Nazarje","Nazarje",3239294
"3132","SI.61","Ljubljana","Ljubljana",3239318
"3133","SI.N7","Žirovnica","Zirovnica",3344893
"3134","SI.H5","Jezersko","Jezersko",3344894
"3135","SI.M2","Solcava","Solcava",3344895
"3136","SI.H8","Komenda","Komenda",3344896
"3137","SI.H3","Horjul","Horjul",3344897
"3138","SI.L6","Šempeter-Vrtojba","Sempeter-Vrtojba",3344898
"3139","SI.F6","Bloke","Bloke",3344899
"3140","SI.M1","Sodražica","Sodrazica",3344900
"3141","SI.M8","Trzin","Trzin",3344901
"3142","SI.K6","Prevalje","Prevalje",3344902
"3143","SI.N4","Vransko","Vransko",3344903
"3144","SI.M5","Tabor","Tabor",3344904
"3145","SI.F7","Braslovce","Braslovce",3344905
"3146","SI.K3","Polzela","Polzela",3344906
"3147","SI.K4","Prebold","Prebold",3344907
"3148","SI.H9","Kostel","Kostel",3344908
"3149","SI.N8","Žužemberk","Zuzemberk",3344909
"3150","SI.G6","Dolenjske Toplice","Dolenjske Toplice",3344910
"3151","SI.J6","Mirna Pec","Mirna Pec",3344911
"3152","SI.F5","Bistrica ob Sotli","Bistrica ob Sotli",3344912
"3153","SI.G2","Dobje","Dobje",3344913
"3154","SI.G3","Dobrna","Dobrna",3344914
"3155","SI.J8","Oplotnica","Oplotnica",3344915
"3156","SI.K2","Podvelka","Podvelka",3344916
"3157","SI.L2","Ribnica na Pohorju","Ribnica na Pohorju",3344917
"3158","SI.I8","Lovrenc na Pohorju","Lovrenc na Pohorju",3344918
"3159","SI.L5","Selnica ob Dravi","Selnica ob Dravi",3344919
"3160","SI.H1","Hoce-Slivnica","Hoce-Slivnica",3344920
"3161","SI.J4","Miklavž na Dravskem Polju","Miklavz na Dravskem Polju",3344921
"3162","SI.G9","Hajdina","Hajdina",3344922
"3163","SI.N6","Žetale","Zetale",3344923
"3164","SI.K1","Podlehnik","Podlehnik",3344924
"3165","SI.J3","Markovci","Markovci",3344925
"3166","SI.G1","Destrnik","Destrnik",3344926
"3167","SI.M7","Trnovska Vas","Trnovska Vas",3344927
"3168","SI.M4","Sveti Andraž v Slovenskih Goricah","Sveti Andraz v Slovenskih Goricah",3344928
"3169","SI.F9","Cerkvenjak","Cerkvenjak",3344929
"3170","SI.F4","Benedikt","Benedikt",3344930
"3171","SI.M3","Sveta Ana","Sveta Ana",3344931
"3172","SI.I1","Križevci","Krizevci",3344932
"3173","SI.N1","Veržej","Verzej",3344933
"3174","SI.M9","Velika Polana","Velika Polana",3344934
"3175","SI.I4","Lendava-Lendva","Lendava-Lendva",3344935
"3176","SI.G5","Dobrovnik-Dobronak","Dobrovnik-Dobronak",3344936
"3177","SI.M6","Tišina","Tisina",3344937
"3178","SI.F8","Cankova","Cankova",3344938
"3179","SI.G8","Grad","Grad",3344939
"3180","SI.H2","Hodoš-Hodos","Hodos-Hodos",3344940
"3181","SI.K9","Razkrižje","Razkrizje",3344941
"3182","SI.L9","Šmartno pri Litiji","Smartno pri Litiji",3344942
"3183","SI.L4","Šalovci","Salovci",3344943
"3184","SI.N9","Apace","Apace",8133579
"3185","SI.O1","Cirkulane","Cirkulane",8133580
"3186","SI.O3","Kostanjevica na Krki","Kostanjevica na Krki",8133581
"3187","SI.O4","Log–Dragomer","Log-Dragomer",8133582
"3188","SI.O5","Makole","Makole",8133583
"3189","SI.O7","Mokronog-Trebelno","Mokronog-Trebelno",8133584
"3190","SI.O8","Poljcane","Poljcane",8133585
"3191","SI.O9","Recica ob Savinji","Recica ob Savinji",8133586
"3192","SI.P1","Rence-Vogrsko","Rence-Vogrsko",8133587
"3193","SI.P4","Središce ob Dravi","Sredisce ob Dravi",8133588
"3194","SI.P5","Straža","Straza",8133589
"3195","SI.P6","Sv. Trojica v Slov. Goricah","Sv. Trojica v Slov. Goricah",8133590
"3196","SI.P8","Sveti Tomaž","Sveti Tomaz",8133591
"3197","SI.P2","Šentrupert","Sentrupert",8133592
"3198","SI.P3","Šmarješke Toplice","Smarjeske Toplice",8133593
"3199","SI.P7","Sveti Jurij v Slovenskih Goricah","Sveti Jurij v Slovenskih Goricah",8469236
"3200","SI.O2","Gorje","Gorje",8986279
"3201","SI.P9","Ankaran","Ankaran",11288217
"3202","SI.O6","Mirna","Mirna",11288255
"3203","SJ.22","Jan Mayen","Jan Mayen",3041964
"3204","SJ.21","Svalbard","Svalbard",7521757
"3205","SK.03","Košický kraj","Kosicky kraj",865084
"3206","SK.05","Prešovský kraj","Presovsky kraj",865085
"3207","SK.08","Žilinský kraj","Zilinsky kraj",3056506
"3208","SK.01","Banskobystrický kraj","Banskobystricky kraj",3343954
"3209","SK.02","Bratislavský kraj","Bratislavsky kraj",3343955
"3210","SK.04","Nitriansky kraj","Nitriansky kraj",3343956
"3211","SK.06","Trenciansky kraj","Trenciansky kraj",3343957
"3212","SK.07","Trnavský kraj","Trnavsky kraj",3343958
"3213","SL.04","Western Area","Western Area",2403068
"3214","SL.03","Southern Province","Southern Province",2403745
"3215","SL.02","Northern Province","Northern Province",2404798
"3216","SL.01","Eastern Province","Eastern Province",2409543
"3217","SL.05","North West","North West",11919533
"3218","SM.09","Serravalle","Serravalle",3166650
"3219","SM.02","Chiesanuova","Chiesanuova",3178807
"3220","SM.07","San Marino","San Marino",3345302
"3221","SM.01","Acquaviva","Acquaviva",3345303
"3222","SM.06","Borgo Maggiore","Borgo Maggiore",3345304
"3223","SM.03","Domagnano","Domagnano",3345305
"3224","SM.04","Faetano","Faetano",3345306
"3225","SM.05","Fiorentino","Fiorentino",3345307
"3226","SM.08","Montegiardino","Montegiardino",3345308
"3227","SN.12","Ziguinchor","Ziguinchor",2243939
"3228","SN.07","Thiès","Thies",2244800
"3229","SN.05","Tambacounda","Tambacounda",2244990
"3230","SN.14","Saint-Louis","Saint-Louis",2246451
"3231","SN.15","Matam","Matam",2248753
"3232","SN.13","Louga","Louga",2249221
"3233","SN.11","Kolda","Kolda",2249781
"3234","SN.10","Kaolack","Kaolack",2250804
"3235","SN.09","Fatick","Fatick",2251910
"3236","SN.03","Diourbel","Diourbel",2252308
"3237","SN.01","Dakar","Dakar",2253350
"3238","SN.16","Kaffrine","Kaffrine",7303935
"3239","SN.17","Kédougou","Kedougou",7303936
"3240","SN.18","Sédhiou","Sedhiou",7303937
"3241","SO.20","Woqooyi Galbeed","Woqooyi Galbeed",50360
"3242","SO.19","Togdheer","Togdheer",51230
"3243","SO.14","Lower Shabeelle","Lower Shabeelle",51966
"3244","SO.13","Middle Shabele","Middle Shabele",51967
"3245","SO.12","Sanaag","Sanaag",52187
"3246","SO.18","Nugaal","Nugaal",53477
"3247","SO.10","Mudug","Mudug",53707
"3248","SO.09","Lower Juba","Lower Juba",56083
"3249","SO.08","Middle Juba","Middle Juba",56084
"3250","SO.07","Hiiraan","Hiiraan",57060
"3251","SO.06","Gedo","Gedo",58802
"3252","SO.05","Galguduud","Galguduud",59362
"3253","SO.04","Bay","Bay",64538
"3254","SO.03","Bari","Bari",64661
"3255","SO.02","Banaadir","Banaadir",64833
"3256","SO.01","Bakool","Bakool",64982
"3257","SO.21","Awdal","Awdal",6268943
"3258","SO.22","Sool","Sool",6268947
"3259","SR.19","Wanica","Wanica",3382761
"3260","SR.18","Sipaliwini","Sipaliwini",3383062
"3261","SR.17","Saramacca","Saramacca",3383110
"3262","SR.16","Paramaribo","Paramaribo",3383329
"3263","SR.15","Para","Para",3383337
"3264","SR.14","Nickerie","Nickerie",3383438
"3265","SR.13","Marowijne","Marowijne",3383560
"3266","SR.12","Coronie","Coronie",3384397
"3267","SR.11","Commewijne","Commewijne",3384418
"3268","SR.10","Brokopondo","Brokopondo",3384481
"3269","SS.367894","Ruweng","Ruweng",367894
"3270","SS.9072661","Maiwut","Maiwut",9072661
"3271","SS.9407085","Akobo","Akobo",9407085
"3272","SS.11550543","Aweil","Aweil",11550543
"3273","SS.11550544","Eastern Lakes","Eastern Lakes",11550544
"3274","SS.11550545","Gogrial","Gogrial",11550545
"3275","SS.11550548","Lol","Lol",11550548
"3276","SS.11550552","Amadi State","Amadi State",11550552
"3277","SS.11550555","Yei River","Yei River",11550555
"3278","SS.11550558","Fashoda","Fashoda",11550558
"3279","SS.11550562","Gok","Gok",11550562
"3280","SS.11550563","Tonj","Tonj",11550563
"3281","SS.11550564","Twic","Twic",11550564
"3282","SS.11550565","Wau","Wau",11550565
"3283","SS.11550566","Gbudwe","Gbudwe",11550566
"3284","SS.11550567","Imatong","Imatong",11550567
"3285","SS.11550569","Juba","Juba",11550569
"3286","SS.11550570","Maridi","Maridi",11550570
"3287","SS.11550571","Terekeka","Terekeka",11550571
"3288","SS.11550573","Boma","Boma",11550573
"3289","SS.11550574","Bieh","Bieh",11550574
"3290","SS.11550575","Central Upper Nile","Central Upper Nile",11550575
"3291","SS.11550576","Jonglei","Jonglei",11550576
"3292","SS.11550577","Latjoor","Latjoor",11550577
"3293","SS.11550578","Northern Liech","Northern Liech",11550578
"3294","SS.11550579","Southern Liech","Southern Liech",11550579
"3295","SS.11550580","Fangak","Fangak",11550580
"3296","SS.11550581","Western Lakes","Western Lakes",11550581
"3297","SS.11550582","Aweil East","Aweil East",11550582
"3298","SS.11550588","Northern Upper Nile","Northern Upper Nile",11550588
"3299","SS.11550589","Tambura","Tambura",11550589
"3300","SS.11550596","Kapoeta","Kapoeta",11550596
"3301","ST.02","São Tomé Island","Sao Tome Island",2410764
"3302","ST.01","Príncipe","Principe",2410878
"3303","SV.14","Usulután","Usulutan",3582882
"3304","SV.13","Sonsonate","Sonsonate",3583101
"3305","SV.12","San Vicente","San Vicente",3583176
"3306","SV.11","Santa Ana","Santa Ana",3583332
"3307","SV.10","San Salvador","San Salvador",3583360
"3308","SV.09","San Miguel","San Miguel",3583462
"3309","SV.08","Morazán","Morazan",3584317
"3310","SV.07","La Unión","La Union",3584767
"3311","SV.06","La Paz","La Paz",3585087
"3312","SV.05","La Libertad","La Libertad",3585155
"3313","SV.04","Cuscatlán","Cuscatlan",3586831
"3314","SV.03","Chalatenango","Chalatenango",3587090
"3315","SV.02","Cabañas","Cabanas",3587217
"3316","SV.01","Ahuachapán","Ahuachapan",3587425
"3317","SY.14","Tartus","Tartus",163342
"3318","SY.13","Dimashq","Dimashq",167541
"3319","SY.12","Idlib","Idlib",169387
"3320","SY.11","Homs","Homs",169575
"3321","SY.10","Hama","Hama",170015
"3322","SY.09","Aleppo","Aleppo",170062
"3323","SY.08","Rif-dimashq","Rif-dimashq",170652
"3324","SY.07","Deir ez-Zor","Deir ez-Zor",170792
"3325","SY.06","Daraa","Daraa",170903
"3326","SY.05","As-Suwayda","As-Suwayda",172410
"3327","SY.04","Ar-Raqqah","Ar-Raqqah",172957
"3328","SY.03","Quneitra","Quneitra",173336
"3329","SY.02","Latakia","Latakia",173578
"3330","SY.01","Al-Hasakah","Al-Hasakah",173813
"3331","SZ.04","Shiselweni","Shiselweni",934867
"3332","SZ.03","Manzini","Manzini",934994
"3333","SZ.02","Lubombo","Lubombo",935042
"3334","SZ.01","Hhohho","Hhohho",935085
"3335","TD.13","Salamat","Salamat",242048
"3336","TD.12","Ouadaï","Ouadai",242246
"3337","TD.02","Wadi Fira","Wadi Fira",244877
"3338","TD.14","Tandjilé","Tandjile",2425287
"3339","TD.17","Moyen-Chari","Moyen-Chari",2427315
"3340","TD.16","Mayo-Kebbi Est","Mayo-Kebbi Est",2428132
"3341","TD.09","Logone Oriental","Logone Oriental",2429058
"3342","TD.08","Logone Occidental","Logone Occidental",2429060
"3343","TD.07","Lac","Lac",2429323
"3344","TD.06","Kanem","Kanem",2430873
"3345","TD.05","Guéra","Guera",2431555
"3346","TD.15","Chari-Baguirmi","Chari-Baguirmi",2434478
"3347","TD.01","Batha","Batha",2435899
"3348","TD.23","Borkou","Borkou",7602866
"3349","TD.18","Hadjer-Lamis","Hadjer-Lamis",7603251
"3350","TD.19","Mandoul","Mandoul",7603252
"3351","TD.20","Mayo-Kebbi Ouest","Mayo-Kebbi Ouest",7603253
"3352","TD.21","N’Djaména","N'Djamena",7603254
"3353","TD.22","Barh el Gazel","Barh el Gazel",7603255
"3354","TD.25","Sila","Sila",7603257
"3355","TD.26","Tibesti","Tibesti",7603258
"3356","TD.28","Ennedi-Ouest","Ennedi-Ouest",8604857
"3357","TD.27","Ennedi-Est","Ennedi-Est",8604858
"3358","TF.02","Crozet","Crozet",936339
"3359","TF.03","Kerguelen","Kerguelen",1546558
"3360","TF.01","Saint-Paul-et-Amsterdam","Saint-Paul-et-Amsterdam",1547221
"3361","TF.05","Îles Éparses","Iles Eparses",6690916
"3362","TF.04","Terre-Adélie","Terre-Adelie",6690917
"3363","TG.26","Savanes","Savanes",2364205
"3364","TG.25","Plateaux","Plateaux",2364370
"3365","TG.24","Maritime","Maritime",2365173
"3366","TG.22","Centrale","Centrale",2367237
"3367","TG.23","Kara","Kara",2597439
"3368","TH.15","Uthai Thani","Uthai Thani",1149965
"3369","TH.65","Trang","Trang",1150006
"3370","TH.08","Tak","Tak",1150489
"3371","TH.60","Surat Thani","Surat Thani",1150514
"3372","TH.09","Sukhothai","Sukhothai",1150532
"3373","TH.52","Ratchaburi","Ratchaburi",1150953
"3374","TH.59","Ranong","Ranong",1150964
"3375","TH.57","Prachuap Khiri Khan","Prachuap Khiri Khan",1151073
"3376","TH.62","Phuket","Phuket",1151253
"3377","TH.56","Phetchaburi","Phetchaburi",1151416
"3378","TH.61","Phang Nga","Phang Nga",1151462
"3379","TH.01","Mae Hong Son","Mae Hong Son",1152221
"3380","TH.05","Lamphun","Lamphun",1152467
"3381","TH.06","Lampang","Lampang",1152472
"3382","TH.63","Krabi","Krabi",1152631
"3383","TH.50","Kanchanaburi","Kanchanaburi",1153080
"3384","TH.11","Kamphaeng Phet","Kamphaeng Phet",1153089
"3385","TH.58","Chumphon","Chumphon",1153555
"3386","TH.03","Chiang Rai","Chiang Rai",1153668
"3387","TH.02","Chiang Mai","Chiang Mai",1153670
"3388","TH.72","Yasothon","Yasothon",1604767
"3389","TH.70","Yala","Yala",1604869
"3390","TH.10","Uttaradit","Uttaradit",1605214
"3391","TH.49","Trat","Trat",1605277
"3392","TH.29","Surin","Surin",1606029
"3393","TH.51","Suphanburi","Suphanburi",1606032
"3394","TH.68","Songkhla","Songkhla",1606146
"3395","TH.30","Si Sa Ket","Si Sa Ket",1606238
"3396","TH.33","Sing Buri","Sing Buri",1606269
"3397","TH.67","Satun","Satun",1606375
"3398","TH.37","Saraburi","Saraburi",1606417
"3399","TH.54","Samut Songkhram","Samut Songkhram",1606585
"3400","TH.55","Samut Sakhon","Samut Sakhon",1606587
"3401","TH.42","Samut Prakan","Samut Prakan",1606589
"3402","TH.20","Sakon Nakhon","Sakon Nakhon",1606789
"3403","TH.25","Roi Et","Roi Et",1607000
"3404","TH.47","Rayong","Rayong",1607016
"3405","TH.36","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya",1607530
"3406","TH.07","Phrae","Phrae",1607551
"3407","TH.12","Phitsanulok","Phitsanulok",1607707
"3408","TH.13","Phichit","Phichit",1607724
"3409","TH.14","Phetchabun","Phetchabun",1607736
"3410","TH.41","Phayao","Phayao",1607758
"3411","TH.66","Phatthalung","Phatthalung",1607778
"3412","TH.69","Pattani","Pattani",1607976
"3413","TH.39","Pathum Thani","Pathum Thani",1607982
"3414","TH.38","Nonthaburi","Nonthaburi",1608132
"3415","TH.17","Nong Khai","Nong Khai",1608231
"3416","TH.31","Narathiwat","Narathiwat",1608408
"3417","TH.04","Nan","Nan",1608451
"3418","TH.64","Nakhon Si Thammarat","Nakhon Si Thammarat",1608525
"3419","TH.16","Nakhon Sawan","Nakhon Sawan",1608526
"3420","TH.27","Nakhon Ratchasima","Nakhon Ratchasima",1608528
"3421","TH.73","Nakhon Phanom","Nakhon Phanom",1608530
"3422","TH.53","Nakhon Pathom","Nakhon Pathom",1608533
"3423","TH.43","Nakhon Nayok","Nakhon Nayok",1608538
"3424","TH.78","Mukdahan","Mukdahan",1608595
"3425","TH.24","Maha Sarakham","Maha Sarakham",1608899
"3426","TH.34","Lopburi","Lopburi",1609031
"3427","TH.18","Loei","Loei",1609070
"3428","TH.40","Bangkok","Bangkok",1609348
"3429","TH.22","Khon Kaen","Khon Kaen",1609775
"3430","TH.23","Kalasin","Kalasin",1610468
"3431","TH.46","Chon Buri","Chon Buri",1611108
"3432","TH.48","Chanthaburi","Chanthaburi",1611268
"3433","TH.26","Chaiyaphum","Chaiyaphum",1611406
"3434","TH.32","Chai Nat","Chai Nat",1611415
"3435","TH.44","Chachoengsao","Chachoengsao",1611438
"3436","TH.28","Buriram","Buriram",1611452
"3437","TH.35","Ang Thong","Ang Thong",1621034
"3438","TH.76","Udon Thani","Udon Thani",1906686
"3439","TH.74","Prachin Buri","Prachin Buri",1906687
"3440","TH.75","Ubon Ratchathani","Ubon Ratchathani",1906688
"3441","TH.77","Amnat Charoen","Amnat Charoen",1906689
"3442","TH.79","Nong Bua Lam Phu","Nong Bua Lam Phu",1906690
"3443","TH.80","Sa Kaeo","Sa Kaeo",1906691
"3444","TH.81","Bueng Kan","Bueng Kan",8133594
"3445","TJ.03","Sughd","Sughd",1221092
"3446","TJ.01","Gorno-Badakhshan","Gorno-Badakhshan",1221692
"3447","TJ.02","Khatlon","Khatlon",1347488
"3448","TJ.RR","Republican Subordination","Republican Subordination",6452615
"3449","TJ.04","Dushanbe","Dushanbe",7280679
"3450","TK.N","Nukunonu","Nukunonu",4031091
"3451","TK.F","Fakaofo","Fakaofo",4031112
"3452","TK.A","Atafu","Atafu",4031116
"3453","TL.VI","Viqueque","Viqueque",1622470
"3454","TL.MF","Manufahi","Manufahi",1636309
"3455","TL.MT","Manatuto","Manatuto",1636525
"3456","TL.LI","Liquiçá","Liquica",1637729
"3457","TL.LA","Lautém","Lautem",1638294
"3458","TL.CO","Cova Lima","Cova Lima",1639462
"3459","TL.ER","Ermera","Ermera",1644865
"3460","TL.DI","Díli","Dili",1645456
"3461","TL.BO","Bobonaro","Bobonaro",1648513
"3462","TL.BA","Baucau","Baucau",1649538
"3463","TL.OE","Oecusse","Oecusse",1651539
"3464","TL.AN","Ainaro","Ainaro",1651809
"3465","TL.AL","Aileu","Aileu",1651815
"3466","TM.02","Balkan","Balkan",162152
"3467","TM.01","Ahal","Ahal",162181
"3468","TM.S","Ashgabat","Ashgabat",162182
"3469","TM.03","Dasoguz","Dasoguz",601465
"3470","TM.05","Mary","Mary",1218666
"3471","TM.04","Lebap","Lebap",1219651
"3472","TN.37","Zaghwan","Zaghwan",2464038
"3473","TN.36","Tunis","Tunis",2464464
"3474","TN.35","Tawzar","Tawzar",2464645
"3475","TN.34","Tataouine","Tataouine",2464698
"3476","TN.23","Susah","Susah",2464912
"3477","TN.22","Silyanah","Silyanah",2465027
"3478","TN.33","Sidi Bu Zayd","Sidi Bu Zayd",2465837
"3479","TN.32","Safaqis","Safaqis",2467450
"3480","TN.31","Qibili","Qibili",2468014
"3481","TN.30","Gafsa","Gafsa",2468351
"3482","TN.29","Qabis","Qabis",2468365
"3483","TN.19","Nabul","Nabul",2468576
"3484","TN.28","Madanin","Madanin",2469470
